2026-01-04 07:51:59,125 | INFO | config.enhanced_config_manager | Timing config loaded: enabled=False
2026-01-04 08:07:17,896 | INFO | src.core.warmup_manager | 🔥 Starting system warmup sequence...
2026-01-04 08:07:17,896 | INFO | src.core.warmup_manager |   🔄 Executing: load_market_data
2026-01-04 08:07:19,948 | INFO | src.core.warmup_manager | Market data loaded: 10/10 symbols, 430 total data points
2026-01-04 08:07:19,949 | INFO | src.core.warmup_manager |   ✅ Completed: load_market_data (2.05s, 430 data points)
2026-01-04 08:07:19,949 | INFO | src.core.warmup_manager |   🔄 Executing: calculate_indicators
2026-01-04 08:07:19,959 | ERROR | src.core.warmup_manager | Indicator calculation failed for HDFCBANK: input array type is not double
2026-01-04 08:07:19,960 | ERROR | src.core.warmup_manager | Indicator calculation failed for ICICIBANK: input array type is not double
2026-01-04 08:07:19,960 | ERROR | src.core.warmup_manager | Indicator calculation failed for KOTAKBANK: input array type is not double
2026-01-04 08:07:19,961 | ERROR | src.core.warmup_manager | Indicator calculation failed for AXISBANK: input array type is not double
2026-01-04 08:07:19,961 | ERROR | src.core.warmup_manager | Indicator calculation failed for SBIN: input array type is not double
2026-01-04 08:07:19,962 | ERROR | src.core.warmup_manager | Indicator calculation failed for TCS: input array type is not double
2026-01-04 08:07:19,962 | ERROR | src.core.warmup_manager | Indicator calculation failed for INFY: input array type is not double
2026-01-04 08:07:19,963 | ERROR | src.core.warmup_manager | Indicator calculation failed for HCLTECH: input array type is not double
2026-01-04 08:07:19,963 | ERROR | src.core.warmup_manager | Indicator calculation failed for WIPRO: input array type is not double
2026-01-04 08:07:19,964 | ERROR | src.core.warmup_manager | Indicator calculation failed for TECHM: input array type is not double
2026-01-04 08:07:19,964 | INFO | src.core.warmup_manager | Technical indicators calculated: 0 total indicators
2026-01-04 08:07:19,964 | INFO | src.core.warmup_manager |   ✅ Completed: calculate_indicators (0.01s, 0 data points)
2026-01-04 08:07:19,964 | INFO | src.core.warmup_manager |   🔄 Executing: warmup_timing
2026-01-04 08:07:20,901 | INFO | src.core.confidence_manager | Reactive confidence manager initialized
2026-01-04 08:07:20,902 | INFO | src.core.realtime_monitor | Real-time market monitor initialized with 60s update interval
2026-01-04 08:07:20,902 | INFO | src.core.data_risk_mitigator | Data source risk mitigator initialized
2026-01-04 08:07:20,902 | INFO | src.strategies.market_detector | Registered real-time callbacks for market events
2026-01-04 08:07:20,902 | INFO | src.core.realtime_monitor | Started monitoring 0 symbols
2026-01-04 08:07:20,903 | INFO | src.strategies.market_detector | Enhanced real-time market detector initialized
2026-01-04 08:07:20,903 | INFO | src.timing.market_regime | Unified MarketRegimeManager initialized
2026-01-04 08:07:21,446 | ERROR | src.strategies.market_detector | Failed to analyze market state: 'dict' object has no attribute 'candle_count'
2026-01-04 08:07:21,447 | INFO | src.timing.market_regime | [MARKET REGIME] SIDEWAYS | confidence=0.50 | volatility=NORMAL
2026-01-04 08:07:21,447 | INFO | src.core.warmup_manager | Timing components warmed up - Current regime: (<MarketRegime.SIDEWAYS: 'SIDEWAYS'>, 0.5)
2026-01-04 08:07:21,447 | INFO | src.core.warmup_manager |   ✅ Completed: warmup_timing (1.48s, 1 data points)
2026-01-04 08:07:21,447 | INFO | src.core.warmup_manager |   🔄 Executing: warmup_regime
2026-01-04 08:07:21,451 | INFO | src.core.warmup_manager | Market regime detection warmed up for 5 symbols
2026-01-04 08:07:21,451 | INFO | src.core.warmup_manager |   ✅ Completed: warmup_regime (0.00s, 5 data points)
2026-01-04 08:07:21,451 | INFO | src.core.warmup_manager |   🔄 Executing: warmup_strategies
2026-01-04 08:07:21,452 | INFO | src.core.confidence_manager | Reactive confidence manager initialized
2026-01-04 08:07:21,452 | INFO | src.core.realtime_monitor | Real-time market monitor initialized with 60s update interval
2026-01-04 08:07:21,452 | INFO | src.core.data_risk_mitigator | Data source risk mitigator initialized
2026-01-04 08:07:21,452 | INFO | src.strategies.market_detector | Registered real-time callbacks for market events
2026-01-04 08:07:21,453 | INFO | src.core.realtime_monitor | Started monitoring 0 symbols
2026-01-04 08:07:21,453 | INFO | src.strategies.market_detector | Enhanced real-time market detector initialized
2026-01-04 08:07:21,454 | INFO | src.core.regime_weighting | Regime-aware strategy weighting system initialized
2026-01-04 08:07:21,454 | INFO | src.strategies.gap_trading | Gap trading strategy initialized
2026-01-04 08:07:21,454 | INFO | src.strategies.momentum_adaptive | Momentum adaptive strategy initialized
2026-01-04 08:07:21,454 | INFO | src.strategies.volatility_regime | Volatility regime strategy initialized
2026-01-04 08:07:21,455 | INFO | src.core.confidence_manager | Reactive confidence manager initialized
2026-01-04 08:07:21,455 | INFO | src.strategies.correlation_sync | Correlation sync strategy initialized with reactive confidence management
2026-01-04 08:07:21,455 | INFO | src.strategies.adaptive_manager | Adaptive strategy manager initialized with regime-aware weighting in AUTO mode
2026-01-04 08:07:21,964 | ERROR | src.strategies.market_detector | Failed to analyze market state: 'dict' object has no attribute 'candle_count'
2026-01-04 08:07:22,155 | INFO | src.core.regime_weighting | Market regime change: None → MarketRegime.VOLATILE_NEUTRAL
2026-01-04 08:07:22,155 | WARNING | src.core.regime_weighting | Regime change to MarketRegime.VOLATILE_NEUTRAL - invalidating confidence
2026-01-04 08:07:22,156 | INFO | src.core.regime_weighting | Significant weight change - Session: PRE_MARKET, Regime: VOLATILE_NEUTRAL
2026-01-04 08:07:22,156 | INFO | src.core.regime_weighting |   gap_trading: 0.17 (base: 0.25)
2026-01-04 08:07:22,156 | INFO | src.core.regime_weighting |   momentum_adaptive: 0.19 (base: 0.25)
2026-01-04 08:07:22,156 | INFO | src.core.regime_weighting |   volatility_regime: 0.52 (base: 0.25)
2026-01-04 08:07:22,156 | INFO | src.core.regime_weighting |   correlation_sync: 0.12 (base: 0.25)
2026-01-04 08:07:22,156 | INFO | src.strategies.adaptive_manager | Evaluating HDFCBANK with strategies: ['gap_trading', 'momentum_adaptive', 'volatility_regime', 'correlation_sync'] | Weights: {'gap_trading': 0.16666666666666666, 'momentum_adaptive': 0.18750000000000003, 'volatility_regime': 0.5208333333333334, 'correlation_sync': 0.125}
2026-01-04 08:07:22,319 | ERROR | src.strategies.market_detector | Failed to analyze market state: 'dict' object has no attribute 'candle_count'
2026-01-04 08:07:22,757 | INFO | src.strategies.correlation_sync | Correlation entry approved for HDFCBANK: Correlation entry: MEDIUM correlation (0.565) | Regime: MEDIUM | Confidence: 0.79 (reactive: 0.00)
2026-01-04 08:07:22,893 | ERROR | src.strategies.market_detector | Failed to analyze market state: 'dict' object has no attribute 'candle_count'
2026-01-04 08:07:23,058 | INFO | src.core.regime_weighting | Significant weight change - Session: PRE_MARKET, Regime: VOLATILE_NEUTRAL
2026-01-04 08:07:23,058 | INFO | src.core.regime_weighting |   gap_trading: 0.17 (base: 0.25)
2026-01-04 08:07:23,059 | INFO | src.core.regime_weighting |   momentum_adaptive: 0.19 (base: 0.25)
2026-01-04 08:07:23,059 | INFO | src.core.regime_weighting |   volatility_regime: 0.52 (base: 0.25)
2026-01-04 08:07:23,059 | INFO | src.core.regime_weighting |   correlation_sync: 0.12 (base: 0.25)
2026-01-04 08:07:23,060 | INFO | src.strategies.adaptive_manager | Evaluating ICICIBANK with strategies: ['gap_trading', 'momentum_adaptive', 'volatility_regime', 'correlation_sync'] | Weights: {'gap_trading': 0.16666666666666666, 'momentum_adaptive': 0.18750000000000003, 'volatility_regime': 0.5208333333333334, 'correlation_sync': 0.125}
2026-01-04 08:07:23,060 | INFO | src.strategies.correlation_sync | Correlation entry approved for ICICIBANK: Correlation entry: MEDIUM correlation (0.400) | Regime: MEDIUM | Confidence: 0.61 (reactive: 0.00)
2026-01-04 08:07:23,203 | ERROR | src.strategies.market_detector | Failed to analyze market state: 'dict' object has no attribute 'candle_count'
2026-01-04 08:07:23,411 | INFO | src.core.regime_weighting | Significant weight change - Session: PRE_MARKET, Regime: VOLATILE_NEUTRAL
2026-01-04 08:07:23,413 | INFO | src.core.regime_weighting |   gap_trading: 0.17 (base: 0.25)
2026-01-04 08:07:23,413 | INFO | src.core.regime_weighting |   momentum_adaptive: 0.19 (base: 0.25)
2026-01-04 08:07:23,414 | INFO | src.core.regime_weighting |   volatility_regime: 0.52 (base: 0.25)
2026-01-04 08:07:23,414 | INFO | src.core.regime_weighting |   correlation_sync: 0.12 (base: 0.25)
2026-01-04 08:07:23,414 | INFO | src.strategies.adaptive_manager | Evaluating KOTAKBANK with strategies: ['gap_trading', 'momentum_adaptive', 'volatility_regime', 'correlation_sync'] | Weights: {'gap_trading': 0.16666666666666666, 'momentum_adaptive': 0.18750000000000003, 'volatility_regime': 0.5208333333333334, 'correlation_sync': 0.125}
2026-01-04 08:07:23,415 | INFO | src.core.warmup_manager | Strategy managers warmed up for 3 symbols
2026-01-04 08:07:23,415 | INFO | src.core.warmup_manager |   ✅ Completed: warmup_strategies (1.96s, 3 data points)
2026-01-04 08:07:23,416 | INFO | src.core.warmup_manager |   🔄 Executing: validate_warmup
2026-01-04 08:07:23,416 | ERROR | src.core.warmup_manager | Warmup validation failed: No indicators calculated
2026-01-04 08:07:23,417 | ERROR | src.core.warmup_manager |   ❌ Failed: validate_warmup (0.00s) - No indicators calculated
2026-01-04 08:07:23,417 | ERROR | src.core.warmup_manager | ❌ Warmup FAILED with 1 task failures
2026-01-04 08:07:23,417 | INFO | src.core.warmup_manager | ============================================================
2026-01-04 08:07:23,418 | INFO | src.core.warmup_manager | WARMUP SUMMARY
2026-01-04 08:07:23,418 | INFO | src.core.warmup_manager | ============================================================
2026-01-04 08:07:23,418 | INFO | src.core.warmup_manager | Status: FAILED
2026-01-04 08:07:23,419 | INFO | src.core.warmup_manager | Duration: 5.52 seconds
2026-01-04 08:07:23,420 | INFO | src.core.warmup_manager | Symbols warmed: 10/10
2026-01-04 08:07:23,422 | INFO | src.core.warmup_manager | Tasks completed: 5/6
2026-01-04 08:07:23,424 | INFO | src.core.warmup_manager | Failed tasks: 1
2026-01-04 08:07:23,424 | ERROR | src.core.warmup_manager |   - validate_warmup: No indicators calculated
2026-01-04 08:07:23,425 | INFO | src.core.warmup_manager | Indicator Status:
2026-01-04 08:07:23,425 | INFO | src.core.warmup_manager |   ❌ SMA_20
2026-01-04 08:07:23,425 | INFO | src.core.warmup_manager |   ❌ SMA_50
2026-01-04 08:07:23,426 | INFO | src.core.warmup_manager |   ❌ EMA_12
2026-01-04 08:07:23,428 | INFO | src.core.warmup_manager |   ❌ EMA_26
2026-01-04 08:07:23,428 | INFO | src.core.warmup_manager |   ❌ RSI_14
2026-01-04 08:07:23,428 | INFO | src.core.warmup_manager |   ❌ MACD
2026-01-04 08:07:23,433 | INFO | src.core.warmup_manager |   ❌ ATR_14
2026-01-04 08:07:23,433 | INFO | src.core.warmup_manager |   ❌ BOLLINGER_BANDS
2026-01-04 08:07:23,434 | INFO | src.core.warmup_manager | ============================================================
2026-01-04 08:07:23,436 | INFO | src.utils.sector_manager | Sector manager initialized
2026-01-04 08:07:23,437 | INFO | src.core.risk_manager | Risk Manager initialized with comprehensive risk controls
2026-01-04 08:07:23,458 | INFO | src.core.risk_governor | Added risk rule: EmergencyStop (priority: 5)
2026-01-04 08:07:23,465 | INFO | src.core.risk_governor | Added risk rule: MarketHours (priority: 10)
2026-01-04 08:07:23,466 | INFO | src.core.risk_governor | Added risk rule: DailyLossLimit (priority: 15)
2026-01-04 08:07:23,467 | INFO | src.core.risk_governor | Added risk rule: VolatilityAdjustment (priority: 25)
2026-01-04 08:07:23,467 | INFO | src.core.risk_governor | Risk Governor initialized with 4 risk rules
2026-01-04 08:07:23,468 | INFO | src.core.warmup_manager | WarmupManager initialized for 100 symbols with 60 days lookback
2026-01-04 08:07:23,470 | INFO | src.core.confidence_manager | Reactive confidence manager initialized
2026-01-04 08:07:23,474 | INFO | src.core.realtime_monitor | Real-time market monitor initialized with 60s update interval
2026-01-04 08:07:23,475 | INFO | src.core.data_risk_mitigator | Data source risk mitigator initialized
2026-01-04 08:07:23,482 | INFO | src.strategies.market_detector | Registered real-time callbacks for market events
2026-01-04 08:07:23,483 | INFO | src.core.realtime_monitor | Started monitoring 0 symbols
2026-01-04 08:07:23,484 | INFO | src.strategies.market_detector | Enhanced real-time market detector initialized
2026-01-04 08:07:23,484 | INFO | src.core.regime_weighting | Regime-aware strategy weighting system initialized
2026-01-04 08:07:23,485 | INFO | src.strategies.gap_trading | Gap trading strategy initialized
2026-01-04 08:07:23,486 | INFO | src.strategies.momentum_adaptive | Momentum adaptive strategy initialized
2026-01-04 08:07:23,488 | INFO | src.strategies.volatility_regime | Volatility regime strategy initialized
2026-01-04 08:07:23,489 | INFO | src.core.confidence_manager | Reactive confidence manager initialized
2026-01-04 08:07:23,489 | INFO | src.strategies.correlation_sync | Correlation sync strategy initialized with reactive confidence management
2026-01-04 08:07:23,489 | INFO | src.strategies.adaptive_manager | Adaptive strategy manager initialized with regime-aware weighting in AUTO mode
2026-01-04 08:07:23,490 | INFO | src.core.engine | Adaptive strategies initialized successfully
2026-01-04 08:07:23,490 | INFO | src.core.engine | Trading engine initialized with timing intelligence disabled
2026-01-04 08:07:23,490 | INFO | src.core.engine | Trading engine initialized with enhanced risk management
2026-01-04 08:07:23,491 | INFO | src.execution.adapter | Initialized PAPER execution adapter
2026-01-04 08:07:23,491 | INFO | src.broker.zerodha | ZerodhaBroker initialized in PAPER mode
2026-01-04 08:07:23,491 | INFO | src.broker.zerodha | Paper trading: No real connection required
2026-01-04 08:07:23,492 | INFO | src.execution.paper | Paper trading initialized
2026-01-04 08:07:23,492 | INFO | src.execution.paper | Paper trading mode initialized
2026-01-04 08:07:23,501 | INFO | src.core.system_arming | Added kill switch: emergency_file (Critical)
2026-01-04 08:07:23,501 | INFO | src.core.system_arming | Added kill switch: daily_loss_limit (Critical)
2026-01-04 08:07:23,502 | INFO | src.core.system_arming | Added kill switch: capital_availability (Critical)
2026-01-04 08:07:23,502 | INFO | src.core.system_arming | Added kill switch: market_hours (Non-critical)
2026-01-04 08:07:23,503 | INFO | src.core.system_arming | Added kill switch: system_health (Critical)
2026-01-04 08:07:23,503 | INFO | src.core.system_arming | Added kill switch: config_integrity (Critical)
2026-01-04 08:07:23,503 | INFO | src.core.system_arming | Added kill switch: state_integrity (Critical)
2026-01-04 08:07:23,504 | INFO | src.core.system_arming | System Arming initialized with 7 kill switches
2026-01-04 08:07:23,507 | INFO | src.core.system_arming | Starting system arming sequence...
2026-01-04 08:07:23,507 | ERROR | src.core.system_arming | Capital availability check failed: 'CapitalParameters' object has no attribute 'max_position_value'
